run_id,entity_type,entity_id,check_name,status,details,extract_date
20260408T065127Z,article,9c341f0f7d857830,article_identity_complete,PASS,"Timnas Indonesia Kalah Tipis, Jay Idzes Tetap Bangga dengan Perjuangan Tim - Bola.net",2026-04-08T06:52:05Z
20260408T065127Z,article,a7b7d9ba7d727978,article_identity_complete,PASS,Mantan Bek Timnas Peringatkan Herdman tentang Kerawanan Pertahanan dengan Duet Idzes-Baggott - Obor Keadilan,2026-04-08T06:52:05Z
20260408T065127Z,article,a66086a0a822494d,article_identity_complete,PASS,"Daftar Pemain Timnas Indonesia dengan Nilai Pasar Tertinggi hingga Terendah: Jay Idzes Tembus Ratusan Miliar, Mauro Zijlstra Terkecil - Bola.com",2026-04-08T06:52:05Z
20260408T065127Z,article,0fbf80fc23dbb5b0,article_identity_complete,PASS,Jay Idzes Kagumi Pendekatan John Herdman di Timnas Indonesia - bola.kompas.com,2026-04-08T06:52:05Z
20260408T065127Z,article,a139880f6b20707d,article_identity_complete,PASS,"Jay Idzes Resmi Dihukum Jelang Bela Timnas Indonesia di FIFA Series 2026, Mantan Wasit Liga Italia Sampai Buka Suara - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,b4ff1cd678ff12a7,article_identity_complete,PASS,Siap Tempur! Deretan Pemain Andalan Timnas Indonesia di Eropa Mulai Terbang ke Jakarta untuk Bertarung di FIFA Series 2026 - Bola.com,2026-04-08T06:52:05Z
20260408T065127Z,article,98d3bf310bf7da3d,article_identity_complete,PASS,"Gara-gara Jay Idzes, Media Italia Sebut Kapten Timnas Indonesia Jadi Penyebab Sassuolo Keok? - tvOneNews",2026-04-08T06:52:05Z
20260408T065127Z,article,7c9b4efa1ea0ad0b,article_identity_complete,PASS,"Jay Idzes Bongkar PDKT John Herdman, Kapten Timnas Indonesia Langsung Jatuh Hati - JPNN.com",2026-04-08T06:52:05Z
20260408T065127Z,article,ae399839631bd767,article_identity_complete,PASS,Aksi Berkelas Kapten Timnas Indonesia Jay Idzes Hadapi Blunder di Laga Sassuolo - tvOneNews,2026-04-08T06:52:05Z
20260408T065127Z,article,ec23b810d9579561,article_identity_complete,PASS,"Kata-kata Jay Idzes Setelah Timnas Indonesia Gagal Juarai FIFA Series 2026: Kami Main Bagus, tetapi Kalah - OneFootball",2026-04-08T06:52:05Z
20260408T065127Z,article,2aa845fd2e105c2d,article_identity_complete,PASS,Kembalinya Elkan Baggott di Timnas Indonesia Bikin Jay Idzes Senang: Dia Luar Biasa! - Bola.com,2026-04-08T06:52:05Z
20260408T065127Z,article,1290c8ff939f81f0,article_identity_complete,PASS,"Jay Idzes Tak Sabar Tampil di FIFA Series 2026, Sebut Era Baru Timnas Indonesia - LombokPost",2026-04-08T06:52:05Z
